pack_id,title,category_id,category_name,level,primary_skill,original_price,current_sale_price,current_discount_pct,sale_price,discount_pct,is_current_price,market_demand_score,market_avg_roi,market_course_count,expected_conversion_rate,simulated_conversion_rate,expected_buyers,scenario_support,expected_revenue,discount_gap_vs_current_pct,scenario_rank,revenue_index,price_action_hint,scenario_id
9,AWS Solutions Architect Certification Prep,3,Cloud,INTERMEDIATE,aws,299.99,199.99,33.3344,254.99,15.0,0,0.250718,100.0,7,0.3510767676470588,0.22058823529411764,119.366101,340,30437.16,-18.3344,9,0.974029,increase,114
9,AWS Solutions Architect Certification Prep,3,Cloud,INTERMEDIATE,aws,299.99,199.99,33.3344,194.99,35.0,0,0.250718,100.0,7,0.41979055882352945,0.1588235294117647,142.72879,340,27830.69,1.6656,10,0.890618,hold,115
9,AWS Solutions Architect Certification Prep,3,Cloud,INTERMEDIATE,aws,299.99,199.99,33.3344,262.49,12.5,0,0.250718,100.0,7,0.29413126470588236,0.16470588235294117,100.00463,340,26250.22,-20.8344,11,0.840041,increase,116
9,AWS Solutions Architect Certification Prep,3,Cloud,INTERMEDIATE,aws,299.99,199.99,33.3344,269.99,10.0,0,0.250718,100.0,7,0.2589017558823529,0.14411764705882352,88.026597,340,23766.3,-23.3344,12,0.760553,increase,117
9,AWS Solutions Architect Certification Prep,3,Cloud,INTERMEDIATE,aws,299.99,199.99,33.3344,187.49,37.5,0,0.250718,100.0,7,0.3348876823529412,0.1588235294117647,113.861812,340,21347.95,4.1656,13,0.683162,decrease,118
9,AWS Solutions Architect Certification Prep,3,Cloud,INTERMEDIATE,aws,299.99,199.99,33.3344,179.99,40.0,0,0.250718,100.0,7,0.2709935176470588,0.09411764705882353,92.137796,340,16583.88,6.6656,14,0.530706,decrease,119
9,AWS Solutions Architect Certification Prep,3,Cloud,INTERMEDIATE,aws,299.99,199.99,33.3344,164.99,45.0,0,0.250718,100.0,7,0.2018362794117647,0.07647058823529412,68.624335,340,11322.33,11.6656,15,0.362329,decrease,120
10,Microsoft Azure Fundamentals AZ-900,3,Cloud,BEGINNER,aws,149.99,99.99,33.3356,116.24,22.5,0,0.250718,100.0,7,0.5631282941176471,0.38235294117647056,191.46362,340,22255.73,-10.8356,1,1.67833,increase,121
10,Microsoft Azure Fundamentals AZ-900,3,Cloud,BEGINNER,aws,149.99,99.99,33.3356,112.49,25.0,0,0.250718,100.0,7,0.5657148058823529,0.36470588235294116,192.343034,340,21636.67,-8.3356,2,1.631646,increase,122
10,Microsoft Azure Fundamentals AZ-900,3,Cloud,BEGINNER,aws,149.99,99.99,33.3356,119.99,20.0,0,0.250718,100.0,7,0.5134962794117647,0.31176470588235294,174.58873499999999,340,20948.9,-13.3356,3,1.57978,increase,123
10,Microsoft Azure Fundamentals AZ-900,3,Cloud,BEGINNER,aws,149.99,99.99,33.3356,108.74,27.5,0,0.250718,100.0,7,0.562917205882353,0.3352941176470588,191.39185,340,20811.95,-5.8356,4,1.569453,increase,124
10,Microsoft Azure Fundamentals AZ-900,3,Cloud,BEGINNER,aws,149.99,99.99,33.3356,104.99,30.0,0,0.250718,100.0,7,0.5175611529411764,0.24705882352941178,175.970792,340,18475.17,-3.3356,5,1.393234,increase,125
10,Microsoft Azure Fundamentals AZ-900,3,Cloud,BEGINNER,aws,149.99,99.99,33.3356,123.74,17.5,0,0.250718,100.0,7,0.4344213205882353,0.2411764705882353,147.703249,340,18276.8,-15.8356,6,1.378274,increase,126
10,Microsoft Azure Fundamentals AZ-900,3,Cloud,BEGINNER,aws,149.99,99.99,33.3356,127.49,15.0,0,0.250718,100.0,7,0.37176941764705884,0.21176470588235294,126.401602,340,16114.94,-18.3356,7,1.215246,increase,127
10,Microsoft Azure Fundamentals AZ-900,3,Cloud,BEGINNER,aws,149.99,99.99,33.3356,101.24,32.5,0,0.250718,100.0,7,0.4541579970588235,0.22941176470588234,154.413719,340,15632.84,-0.8356,8,1.17889,hold,128
10,Microsoft Azure Fundamentals AZ-900,3,Cloud,BEGINNER,aws,149.99,99.99,33.3356,131.24,12.5,0,0.250718,100.0,7,0.3204933205882353,0.1676470588235294,108.967729,340,14300.92,-20.8356,9,1.078449,increase,129
10,Microsoft Azure Fundamentals AZ-900,3,Cloud,BEGINNER,aws,149.99,99.99,33.3356,99.99,33.3356,1,0.250718,100.0,7,0.39005785,0.16470588235294117,132.619669,340,13260.64,0.0,10,1.0,hold,130
10,Microsoft Azure Fundamentals AZ-900,3,Cloud,BEGINNER,aws,149.99,99.99,33.3356,134.99,10.0,0,0.250718,100.0,7,0.2784543794117647,0.1,94.674489,340,12780.11,-23.3356,11,0.963763,increase,131
10,Microsoft Azure Fundamentals AZ-900,3,Cloud,BEGINNER,aws,149.99,99.99,33.3356,97.49,35.0,0,0.250718,100.0,7,0.33717670294117646,0.17352941176470588,114.640079,340,11176.26,1.6644,12,0.842815,hold,132
10,Microsoft Azure Fundamentals AZ-900,3,Cloud,BEGINNER,aws,149.99,99.99,33.3356,93.74,37.5,0,0.250718,100.0,7,0.24017155,0.11176470588235295,81.658327,340,7654.65,4.1644,13,0.577246,decrease,133
10,Microsoft Azure Fundamentals AZ-900,3,Cloud,BEGINNER,aws,149.99,99.99,33.3356,89.99,40.0,0,0.250718,100.0,7,0.17463480294117648,0.06764705882352941,59.375833,340,5343.23,6.6644,14,0.402939,decrease,134
10,Microsoft Azure Fundamentals AZ-900,3,Cloud,BEGINNER,aws,149.99,99.99,33.3356,82.49,45.0,0,0.250718,100.0,7,0.12864882352941176,0.058823529411764705,43.7406,340,3608.16,11.6644,15,0.272095,decrease,135
11,Google Cloud Professional Architect Prep,3,Cloud,ADVANCED,aws,349.99,259.99,25.715,259.99,25.715,1,0.250718,100.0,7,0.5046607617647059,0.38823529411764707,171.584659,340,44610.3,0.0,1,1.0,hold,136
11,Google Cloud Professional Architect Prep,3,Cloud,ADVANCED,aws,349.99,259.99,25.715,262.49,25.0,0,0.250718,100.0,7,0.4994830794117647,0.3088235294117647,169.82424699999999,340,44577.17,-0.715,2,0.999257,hold,137
11,Google Cloud Professional Architect Prep,3,Cloud,ADVANCED,aws,349.99,259.99,25.715,253.74,27.5,0,0.250718,100.0,7,0.5094610970588235,0.3352941176470588,173.216773,340,43952.02,1.785,3,0.985244,hold,138
11,Google Cloud Professional Architect Prep,3,Cloud,ADVANCED,aws,349.99,259.99,25.715,271.24,22.5,0,0.250718,100.0,7,0.47000488529411766,0.2852941176470588,159.801661,340,43344.6,-3.215,4,0.971628,increase,139
11,Google Cloud Professional Architect Prep,3,Cloud,ADVANCED,aws,349.99,259.99,25.715,244.99,30.0,0,0.250718,100.0,7,0.48771566176470593,0.23823529411764705,165.823325,340,40625.06,4.285,5,0.910665,decrease,140
11,Google Cloud Professional Architect Prep,3,Cloud,ADVANCED,aws,349.99,259.99,25.715,279.99,20.0,0,0.250718,100.0,7,0.4070961382352941,0.21470588235294116,138.412687,340,38754.17,-5.715,6,0.868727,increase,141
11,Google Cloud Professional Architect Prep,3,Cloud,ADVANCED,aws,349.99,259.99,25.715,236.24,32.5,0,0.250718,100.0,7,0.440135194117647,0.22647058823529412,149.645966,340,35352.36,6.785,7,0.792471,decrease,142
11,Google Cloud Professional Architect Prep,3,Cloud,ADVANCED,aws,349.99,259.99,25.715,288.74,17.5,0,0.250718,100.0,7,0.34118955,0.18235294117647058,116.004447,340,33495.12,-8.215,8,0.750838,increase,143
11,Google Cloud Professional Architect Prep,3,Cloud,ADVANCED,aws,349.99,259.99,25.715,227.49,35.0,0,0.250718,100.0,7,0.3923322676470588,0.17058823529411765,133.392971,340,30345.57,9.285,9,0.680237,decrease,144
11,Google Cloud Professional Architect Prep,3,Cloud,ADVANCED,aws,349.99,259.99,25.715,297.49,15.0,0,0.250718,100.0,7,0.26965580294117647,0.12941176470588237,91.682973,340,27274.77,-10.715,10,0.611401,increase,145
11,Google Cloud Professional Architect Prep,3,Cloud,ADVANCED,aws,349.99,259.99,25.715,218.74,37.5,0,0.250718,100.0,7,0.28597347352941177,0.15588235294117647,97.230981,340,21268.3,11.785,11,0.476758,decrease,146
11,Google Cloud Professional Architect Prep,3,Cloud,ADVANCED,aws,349.99,259.99,25.715,306.24,12.5,0,0.250718,100.0,7,0.17809261176470587,0.10294117647058823,60.551488,340,18543.29,-13.215,12,0.415673,increase,147
11,Google Cloud Professional Architect Prep,3,Cloud,ADVANCED,aws,349.99,259.99,25.715,209.99,40.0,0,0.250718,100.0,7,0.2552972735294118,0.11176470588235295,86.801073,340,18227.36,14.285,13,0.408591,decrease,148
11,Google Cloud Professional Architect Prep,3,Cloud,ADVANCED,aws,349.99,259.99,25.715,314.99,10.0,0,0.250718,100.0,7,0.14369047647058825,0.047058823529411764,48.854762,340,15388.76,-15.715,14,0.34496,increase,149
11,Google Cloud Professional Architect Prep,3,Cloud,ADVANCED,aws,349.99,259.99,25.715,192.49,45.0,0,0.250718,100.0,7,0.18542494705882354,0.07941176470588235,63.044482,340,12135.43,19.285,15,0.272032,decrease,150
12,CompTIA Security+ Certification Prep,4,Cybersecurity,BEGINNER,general,199.99,139.99,30.0015,149.99,25.0,0,0.362465,62.5,4,0.6290852205882352,0.4588235294117647,213.888975,340,32081.21,-5.0015,1,1.076439,increase,151
12,CompTIA Security+ Certification Prep,4,Cybersecurity,BEGINNER,general,199.99,139.99,30.0015,154.99,22.5,0,0.362465,62.5,4,0.6039915294117647,0.37058823529411766,205.35712,340,31828.3,-7.5015,2,1.067953,increase,152
12,CompTIA Security+ Certification Prep,4,Cybersecurity,BEGINNER,general,199.99,139.99,30.0015,144.99,27.5,0,0.362465,62.5,4,0.6339137764705882,0.4852941176470588,215.530684,340,31249.79,-2.5015,3,1.048542,increase,153
12,CompTIA Security+ Certification Prep,4,Cybersecurity,BEGINNER,general,199.99,139.99,30.0015,139.99,30.0,0,0.362465,62.5,4,0.6298514617647059,0.38529411764705884,214.149497,340,29978.79,-0.0015,4,1.005896,hold,154
12,CompTIA Security+ Certification Prep,4,Cybersecurity,BEGINNER,general,199.99,139.99,30.0015,139.99,30.0015,1,0.362465,62.5,4,0.626159938235294,0.4147058823529412,212.894379,340,29803.08,0.0,5,1.0,hold,155
12,CompTIA Security+ Certification Prep,4,Cybersecurity,BEGINNER,general,199.99,139.99,30.0015,159.99,20.0,0,0.362465,62.5,4,0.5356690794117647,0.2647058823529412,182.127487,340,29138.58,-10.0015,6,0.977704,increase,156
12,CompTIA Security+ Certification Prep,4,Cybersecurity,BEGINNER,general,199.99,139.99,30.0015,134.99,32.5,0,0.362465,62.5,4,0.5853233823529412,0.3058823529411765,199.00995,340,26864.35,2.4985,7,0.901395,decrease,157
12,CompTIA Security+ Certification Prep,4,Cybersecurity,BEGINNER,general,199.99,139.99,30.0015,164.99,17.5,0,0.362465,62.5,4,0.4658634352941176,0.25882352941176473,158.393568,340,26133.35,-12.5015,8,0.876867,increase,158
12,CompTIA Security+ Certification Prep,4,Cybersecurity,BEGINNER,general,199.99,139.99,30.0015,169.99,15.0,0,0.362465,62.5,4,0.39564466470588233,0.19705882352941176,134.519186,340,22866.92,-15.0015,9,0.767267,increase,159
12,CompTIA Security+ Certification Prep,4,Cybersecurity,BEGINNER,general,199.99,139.99,30.0015,129.99,35.0,0,0.362465,62.5,4,0.5095370647058823,0.3,173.242602,340,22519.81,4.9985,10,0.75562,decrease,160
12,CompTIA Security+ Certification Prep,4,Cybersecurity,BEGINNER,general,199.99,139.99,30.0015,174.99,12.5,0,0.362465,62.5,4,0.3375279735294118,0.15,114.759511,340,20081.77,-17.5015,11,0.673815,increase,161
12,CompTIA Security+ Certification Prep,4,Cybersecurity,BEGINNER,general,199.99,139.99,30.0015,179.99,10.0,0,0.362465,62.5,4,0.3072620676470588,0.14411764705882352,104.469103,340,18803.39,-20.0015,12,0.630921,increase,162
12,CompTIA Security+ Certification Prep,4,Cybersecurity,BEGINNER,general,199.99,139.99,30.0015,124.99,37.5,0,0.362465,62.5,4,0.41467039411764706,0.22941176470588234,140.987934,340,17622.08,7.4985,13,0.591284,decrease,163
12,CompTIA Security+ Certification Prep,4,Cybersecurity,BEGINNER,general,199.99,139.99,30.0015,119.99,40.0,0,0.362465,62.5,4,0.33323361764705883,0.17941176470588235,113.29943,340,13594.8,9.9985,14,0.456154,decrease,164
12,CompTIA Security+ Certification Prep,4,Cybersecurity,BEGINNER,general,199.99,139.99,30.0015,109.99,45.0,0,0.362465,62.5,4,0.17900243235294117,0.09117647058823529,60.860827,340,6694.08,14.9985,15,0.22461,decrease,165
13,Ethical Hacking & Penetration Testing,4,Cybersecurity,INTERMEDIATE,general,349.99,259.99,25.715,262.49,25.0,0,0.362465,62.5,4,0.5382758558823529,0.38235294117647056,183.013791,340,48039.29,-0.715,1,1.001127,hold,166
13,Ethical Hacking & Penetration Testing,4,Cybersecurity,INTERMEDIATE,general,349.99,259.99,25.715,259.99,25.715,1,0.362465,62.5,4,0.5428401088235294,0.37058823529411766,184.565637,340,47985.22,0.0,2,1.0,hold,167
13,Ethical Hacking & Penetration Testing,4,Cybersecurity,INTERMEDIATE,general,349.99,259.99,25.715,253.74,27.5,0,0.362465,62.5,4,0.5553439470588236,0.39705882352941174,188.816942,340,47910.41,1.785,3,0.998441,hold,168
13,Ethical Hacking & Penetration Testing,4,Cybersecurity,INTERMEDIATE,general,349.99,259.99,25.715,271.24,22.5,0,0.362465,62.5,4,0.507833144117647,0.3176470588235294,172.66326899999999,340,46833.19,-3.215,4,0.975992,increase,169
13,Ethical Hacking & Penetration Testing,4,Cybersecurity,INTERMEDIATE,general,349.99,259.99,25.715,244.99,30.0,0,0.362465,62.5,4,0.5604413735294118,0.40294117647058825,190.550067,340,46682.86,4.285,5,0.972859,decrease,170
13,Ethical Hacking & Penetration Testing,4,Cybersecurity,INTERMEDIATE,general,349.99,259.99,25.715,279.99,20.0,0,0.362465,62.5,4,0.4523264676470588,0.21176470588235294,153.790999,340,43059.94,-5.715,6,0.897358,increase,171
13,Ethical Hacking & Penetration Testing,4,Cybersecurity,INTERMEDIATE,general,349.99,259.99,25.715,236.24,32.5,0,0.362465,62.5,4,0.5277515323529411,0.3323529411764706,179.435521,340,42389.85,6.785,7,0.883394,decrease,172
13,Ethical Hacking & Penetration Testing,4,Cybersecurity,INTERMEDIATE,general,349.99,259.99,25.715,227.49,35.0,0,0.362465,62.5,4,0.4906419735294118,0.25588235294117645,166.818271,340,37949.49,9.285,8,0.790858,decrease,173
13,Ethical Hacking & Penetration Testing,4,Cybersecurity,INTERMEDIATE,general,349.99,259.99,25.715,288.74,17.5,0,0.362465,62.5,4,0.3737390882352941,0.19705882352941176,127.07129,340,36690.56,-8.215,9,0.764622,increase,174
13,Ethical Hacking & Penetration Testing,4,Cybersecurity,INTERMEDIATE,general,349.99,259.99,25.715,297.49,15.0,0,0.362465,62.5,4,0.28578036470588236,0.12352941176470589,97.165324,340,28905.71,-10.715,10,0.602388,increase,175
13,Ethical Hacking & Penetration Testing,4,Cybersecurity,INTERMEDIATE,general,349.99,259.99,25.715,218.74,37.5,0,0.362465,62.5,4,0.37073339411764705,0.17941176470588235,126.049354,340,27572.04,11.785,11,0.574594,decrease,176
13,Ethical Hacking & Penetration Testing,4,Cybersecurity,INTERMEDIATE,general,349.99,259.99,25.715,209.99,40.0,0,0.362465,62.5,4,0.3347703323529412,0.17647058823529413,113.821913,340,23901.46,14.285,12,0.4981,decrease,177
13,Ethical Hacking & Penetration Testing,4,Cybersecurity,INTERMEDIATE,general,349.99,259.99,25.715,306.24,12.5,0,0.362465,62.5,4,0.2027136676470588,0.08529411764705883,68.922647,340,21106.87,-13.215,13,0.439862,increase,178
13,Ethical Hacking & Penetration Testing,4,Cybersecurity,INTERMEDIATE,general,349.99,259.99,25.715,314.99,10.0,0,0.362465,62.5,4,0.1741938911764706,0.07352941176470588,59.225923,340,18655.57,-15.715,14,0.388777,increase,179
13,Ethical Hacking & Penetration Testing,4,Cybersecurity,INTERMEDIATE,general,349.99,259.99,25.715,192.49,45.0,0,0.362465,62.5,4,0.2221119058823529,0.08529411764705883,75.518048,340,14536.47,19.285,15,0.302936,decrease,180
14,SOC Analyst & Incident Response Mastery,4,Cybersecurity,ADVANCED,general,399.99,299.99,25.0006,289.99,27.5,0,0.362465,62.5,4,0.46702758529411764,0.3764705882352941,158.789379,340,46047.33,2.4994,1,1.034914,decrease,181
14,SOC Analyst & Incident Response Mastery,4,Cybersecurity,ADVANCED,general,399.99,299.99,25.0006,279.99,30.0,0,0.362465,62.5,4,0.47651395588235296,0.34411764705882353,162.014745,340,45362.51,4.9994,2,1.019523,decrease,182
14,SOC Analyst & Incident Response Mastery,4,Cybersecurity,ADVANCED,general,399.99,299.99,25.0006,299.99,25.0006,1,0.362465,62.5,4,0.4362287941176471,0.2411764705882353,148.31779,340,44493.85,0.0,3,1.0,hold,183
14,SOC Analyst & Incident Response Mastery,4,Cybersecurity,ADVANCED,general,399.99,299.99,25.0006,299.99,25.0,0,0.362465,62.5,4,0.4345337970588235,0.25882352941176473,147.741491,340,44320.97,-0.0006,4,0.996115,hold,184
14,SOC Analyst & Incident Response Mastery,4,Cybersecurity,ADVANCED,general,399.99,299.99,25.0006,269.99,32.5,0,0.362465,62.5,4,0.47364767647058825,0.3235294117647059,161.04021,340,43479.25,7.4994,5,0.977197,decrease,185
14,SOC Analyst & Incident Response Mastery,4,Cybersecurity,ADVANCED,general,399.99,299.99,25.0006,309.99,22.5,0,0.362465,62.5,4,0.397402344117647,0.18823529411764706,135.116797,340,41884.86,-2.5006,6,0.941363,increase,186
14,SOC Analyst & Incident Response Mastery,4,Cybersecurity,ADVANCED,general,399.99,299.99,25.0006,259.99,35.0,0,0.362465,62.5,4,0.43446405000000005,0.26176470588235295,147.717777,340,38405.14,9.9994,7,0.863156,decrease,187
14,SOC Analyst & Incident Response Mastery,4,Cybersecurity,ADVANCED,general,399.99,299.99,25.0006,319.99,20.0,0,0.362465,62.5,4,0.32960151470588234,0.13529411764705881,112.064515,340,35859.52,-5.0006,8,0.805943,increase,188
14,SOC Analyst & Incident Response Mastery,4,Cybersecurity,ADVANCED,general,399.99,299.99,25.0006,249.99,37.5,0,0.362465,62.5,4,0.38746978823529415,0.22941176470588234,131.739728,340,32933.61,12.4994,9,0.740183,decrease,189
14,SOC Analyst & Incident Response Mastery,4,Cybersecurity,ADVANCED,general,399.99,299.99,25.0006,329.99,17.5,0,0.362465,62.5,4,0.25257639411764704,0.10882352941176471,85.875974,340,28338.21,-7.5006,10,0.636902,increase,190
14,SOC Analyst & Incident Response Mastery,4,Cybersecurity,ADVANCED,general,399.99,299.99,25.0006,239.99,40.0,0,0.362465,62.5,4,0.3171189676470588,0.1676470588235294,107.820449,340,25875.83,14.9994,11,0.58156,decrease,191
14,SOC Analyst & Incident Response Mastery,4,Cybersecurity,ADVANCED,general,399.99,299.99,25.0006,339.99,15.0,0,0.362465,62.5,4,0.19557412941176472,0.061764705882352944,66.495204,340,22607.7,-10.0006,12,0.508108,increase,192
14,SOC Analyst & Incident Response Mastery,4,Cybersecurity,ADVANCED,general,399.99,299.99,25.0006,349.99,12.5,0,0.362465,62.5,4,0.1463816588235294,0.06764705882352941,49.769764,340,17418.92,-12.5006,13,0.391491,increase,193
14,SOC Analyst & Incident Response Mastery,4,Cybersecurity,ADVANCED,general,399.99,299.99,25.0006,219.99,45.0,0,0.362465,62.5,4,0.22443160294117648,0.11470588235294117,76.306745,340,16786.72,19.9994,14,0.377282,decrease,194
14,SOC Analyst & Incident Response Mastery,4,Cybersecurity,ADVANCED,general,399.99,299.99,25.0006,359.99,10.0,0,0.362465,62.5,4,0.10799588823529412,0.047058823529411764,36.718602,340,13218.33,-15.0006,15,0.297082,increase,195
15,Flutter & Dart Mobile Development,5,Mobile Development,INTERMEDIATE,react,279.99,199.99,28.5724,216.99,22.5,0,0.24690900000000002,83.6462,26,0.5650285147058823,0.3411764705882353,192.109695,340,41685.88,-6.0724,1,1.057907,increase,196
15,Flutter & Dart Mobile Development,5,Mobile Development,INTERMEDIATE,react,279.99,199.99,28.5724,209.99,25.0,0,0.24690900000000002,83.6462,26,0.5770244911764706,0.4176470588235294,196.188327,340,41197.59,-3.5724,2,1.045515,increase,197
15,Flutter & Dart Mobile Development,5,Mobile Development,INTERMEDIATE,react,279.99,199.99,28.5724,202.99,27.5,0,0.24690900000000002,83.6462,26,0.5828306147058824,0.4117647058823529,198.162409,340,40224.99,-1.0724,3,1.020832,hold,198
15,Flutter & Dart Mobile Development,5,Mobile Development,INTERMEDIATE,react,279.99,199.99,28.5724,199.99,28.5724,1,0.24690900000000002,83.6462,26,0.5795012088235294,0.35,197.030411,340,39404.11,0.0,4,1.0,hold,199
15,Flutter & Dart Mobile Development,5,Mobile Development,INTERMEDIATE,react,279.99,199.99,28.5724,223.99,20.0,0,0.24690900000000002,83.6462,26,0.5118267617647059,0.27941176470588236,174.021099,340,38978.99,-8.5724,5,0.989211,increase,200
15,Flutter & Dart Mobile Development,5,Mobile Development,INTERMEDIATE,react,279.99,199.99,28.5724,195.99,30.0,0,0.24690900000000002,83.6462,26,0.5745316147058823,0.3205882352941177,195.340749,340,38284.83,1.4276,6,0.971595,hold,201
15,Flutter & Dart Mobile Development,5,Mobile Development,INTERMEDIATE,react,279.99,199.99,28.5724,230.99,17.5,0,0.24690900000000002,83.6462,26,0.44350075588235294,0.2529411764705882,150.790257,340,34831.04,-11.0724,7,0.883944,increase,202
15,Flutter & Dart Mobile Development,5,Mobile Development,INTERMEDIATE,react,279.99,199.99,28.5724,188.99,32.5,0,0.24690900000000002,83.6462,26,0.5388093147058823,0.2852941176470588,183.195167,340,34622.05,3.9276,8,0.878641,decrease,203
15,Flutter & Dart Mobile Development,5,Mobile Development,INTERMEDIATE,react,279.99,199.99,28.5724,181.99,35.0,0,0.24690900000000002,83.6462,26,0.4660681176470588,0.22058823529411764,158.46316,340,28838.71,6.4276,9,0.731871,decrease,204
15,Flutter & Dart Mobile Development,5,Mobile Development,INTERMEDIATE,react,279.99,199.99,28.5724,237.99,15.0,0,0.24690900000000002,83.6462,26,0.32703739411764704,0.16470588235294117,111.192714,340,26462.75,-13.5724,10,0.671573,increase,205
15,Flutter & Dart Mobile Development,5,Mobile Development,INTERMEDIATE,react,279.99,199.99,28.5724,244.99,12.5,0,0.24690900000000002,83.6462,26,0.27663492352941177,0.15294117647058825,94.055874,340,23042.75,-16.0724,11,0.58478,increase,206
15,Flutter & Dart Mobile Development,5,Mobile Development,INTERMEDIATE,react,279.99,199.99,28.5724,174.99,37.5,0,0.24690900000000002,83.6462,26,0.3817215941176471,0.18529411764705883,129.785342,340,22711.14,8.9276,12,0.576365,decrease,207
15,Flutter & Dart Mobile Development,5,Mobile Development,INTERMEDIATE,react,279.99,199.99,28.5724,251.99,10.0,0,0.24690900000000002,83.6462,26,0.2317237205882353,0.08235294117647059,78.786065,340,19853.3,-18.5724,13,0.503838,increase,208
15,Flutter & Dart Mobile Development,5,Mobile Development,INTERMEDIATE,react,279.99,199.99,28.5724,167.99,40.0,0,0.24690900000000002,83.6462,26,0.2939742941176471,0.13529411764705881,99.95126,340,16790.81,11.4276,14,0.426118,decrease,209
15,Flutter & Dart Mobile Development,5,Mobile Development,INTERMEDIATE,react,279.99,199.99,28.5724,153.99,45.0,0,0.24690900000000002,83.6462,26,0.2101641676470588,0.10588235294117647,71.455817,340,11003.48,16.4276,15,0.279247,decrease,210
16,iOS App Development with Swift,5,Mobile Development,INTERMEDIATE,react,299.99,219.99,26.6676,224.99,25.0,0,0.24690900000000002,83.6462,26,0.5600214088235294,0.3911764705882353,190.407279,340,42839.73,-1.6676,1,1.01246,hold,211
16,iOS App Development with Swift,5,Mobile Development,INTERMEDIATE,react,299.99,219.99,26.6676,232.49,22.5,0,0.24690900000000002,83.6462,26,0.5406238088235295,0.3,183.812095,340,42734.47,-4.1676,2,1.009972,increase,212
16,iOS App Development with Swift,5,Mobile Development,INTERMEDIATE,react,299.99,219.99,26.6676,219.99,26.6676,1,0.24690900000000002,83.6462,26,0.5657012823529411,0.4147058823529412,192.338436,340,42312.53,0.0,3,1.0,hold,213
16,iOS App Development with Swift,5,Mobile Development,INTERMEDIATE,react,299.99,219.99,26.6676,217.49,27.5,0,0.24690900000000002,83.6462,26,0.5696161264705882,0.36764705882352944,193.669483,340,42121.18,0.8324,4,0.995478,hold,214
16,iOS App Development with Swift,5,Mobile Development,INTERMEDIATE,react,299.99,219.99,26.6676,239.99,20.0,0,0.24690900000000002,83.6462,26,0.4930677441176471,0.2647058823529412,167.643033,340,40232.65,-6.6676,5,0.950845,increase,215
16,iOS App Development with Swift,5,Mobile Development,INTERMEDIATE,react,299.99,219.99,26.6676,209.99,30.0,0,0.24690900000000002,83.6462,26,0.5513518088235294,0.28823529411764703,187.459615,340,39364.64,3.3324,6,0.930331,decrease,216
16,iOS App Development with Swift,5,Mobile Development,INTERMEDIATE,react,299.99,219.99,26.6676,202.49,32.5,0,0.24690900000000002,83.6462,26,0.5015319411764706,0.24705882352941178,170.52086,340,34528.77,5.8324,7,0.816041,decrease,217
16,iOS App Development with Swift,5,Mobile Development,INTERMEDIATE,react,299.99,219.99,26.6676,247.49,17.5,0,0.24690900000000002,83.6462,26,0.4068405352941177,0.19411764705882353,138.325782,340,34234.25,-9.1676,8,0.809081,increase,218
16,iOS App Development with Swift,5,Mobile Development,INTERMEDIATE,react,299.99,219.99,26.6676,194.99,35.0,0,0.24690900000000002,83.6462,26,0.4529232794117647,0.23529411764705882,153.993915,340,30027.27,8.3324,9,0.709654,decrease,219
16,iOS App Development with Swift,5,Mobile Development,INTERMEDIATE,react,299.99,219.99,26.6676,254.99,15.0,0,0.24690900000000002,83.6462,26,0.32793500294117645,0.15,111.497901,340,28430.85,-11.6676,10,0.671925,increase,220
16,iOS App Development with Swift,5,Mobile Development,INTERMEDIATE,react,299.99,219.99,26.6676,262.49,12.5,0,0.24690900000000002,83.6462,26,0.2549377352941177,0.12058823529411765,86.67883,340,22752.33,-14.1676,11,0.537721,increase,221
16,iOS App Development with Swift,5,Mobile Development,INTERMEDIATE,react,299.99,219.99,26.6676,187.49,37.5,0,0.24690900000000002,83.6462,26,0.3439398382352941,0.17352941176470588,116.939545,340,21925.0,10.8324,12,0.518168,decrease,222
16,iOS App Development with Swift,5,Mobile Development,INTERMEDIATE,react,299.99,219.99,26.6676,269.99,10.0,0,0.24690900000000002,83.6462,26,0.21319960588235293,0.08529411764705883,72.487866,340,19571.0,-16.6676,13,0.462534,increase,223
16,iOS App Development with Swift,5,Mobile Development,INTERMEDIATE,react,299.99,219.99,26.6676,179.99,40.0,0,0.24690900000000002,83.6462,26,0.29899123529411764,0.12352941176470589,101.65702,340,18297.25,13.3324,14,0.432431,decrease,224
16,iOS App Development with Swift,5,Mobile Development,INTERMEDIATE,react,299.99,219.99,26.6676,164.99,45.0,0,0.24690900000000002,83.6462,26,0.18365356470588234,0.052941176470588235,62.442212,340,10302.34,18.3324,15,0.243482,decrease,225
17,React Native Cross-Platform Development,5,Mobile Development,INTERMEDIATE,react,249.99,179.99,28.0011,193.74,22.5,0,0.24690900000000002,83.6462,26,0.5729979911764707,0.3264705882352941,194.819317,340,37744.29,-5.5011,1,1.050616,increase,226
17,React Native Cross-Platform Development,5,Mobile Development,INTERMEDIATE,react,249.99,179.99,28.0011,187.49,25.0,0,0.24690900000000002,83.6462,26,0.5849064264705882,0.3411764705882353,198.868185,340,37285.8,-3.0011,2,1.037853,increase,227
17,React Native Cross-Platform Development,5,Mobile Development,INTERMEDIATE,react,249.99,179.99,28.0011,181.24,27.5,0,0.24690900000000002,83.6462,26,0.5937205264705883,0.4411764705882353,201.864979,340,36586.01,-0.5011,3,1.018375,hold,228
